id,origin,destination,start_time,kind
2317,1182,787,527,Human
2318,1114,477,1178,Human
2319,1092,886,495,Human
2320,99,267,885,Human
2321,40,190,191,Human
2322,1127,849,496,Human
2323,112,887,1696,Human
2324,20,742,1589,Human
2325,1175,526,1427,Human
2326,460,318,262,Human
2327,652,110,989,Human
2328,1183,888,1770,Human
2329,1092,889,90,Human
2330,524,168,343,Human
2331,1184,46,1126,Human
2332,112,370,1005,Human
2333,224,370,942,Human
2334,224,197,632,Human
2335,418,890,1746,Human
2336,2,891,825,Human
2337,1185,136,1731,Human
2338,423,789,1066,Human
2339,746,892,25,Human
2340,1186,893,1705,Human
2341,523,839,1335,Human
2342,937,789,392,Human
2343,823,630,992,Human
2344,1133,74,1529,Human
2345,902,894,700,Human
2346,1136,789,1666,Human
2347,200,46,1766,Human
2348,1114,789,872,Human
2349,219,8,813,Human
2350,1187,895,244,Human
2351,1188,679,212,Human
2352,937,185,349,Human
2353,620,80,326,Human
2354,1133,896,1742,Human
2355,1185,136,1035,Human
2356,1189,897,1635,Human
2357,937,46,1446,Human
2358,646,110,952,Human
2359,1184,329,1468,Human
2360,962,596,455,Human
2361,888,76,280,Human
2362,1190,742,274,Human
2363,1127,185,1552,Human
2364,1191,121,648,Human
2365,1192,829,1206,Human
2366,669,197,1263,Human
2367,1193,750,397,Human
2368,63,480,472,Human
2369,1194,806,245,Human
2370,1195,806,773,Human
2371,1196,898,82,Human
2372,442,338,231,Human
2373,144,852,309,Human
2374,1197,29,789,Human
2375,1198,769,1003,Human
2376,1199,480,974,Human
2377,34,51,1301,Human
2378,1092,829,527,Human
2379,1194,899,1522,Human
2380,1200,538,633,Human
2381,1042,900,325,Human
2382,1201,21,1653,Human
2383,531,901,530,Human
2384,1062,902,312,Human
2385,620,896,1215,Human
2386,1154,839,174,Human
2387,1125,903,445,Human
2388,1202,899,1737,Human
2389,1020,805,57,Human
2390,1136,444,1423,Human
2391,1203,329,572,Human
2392,1196,904,194,Human
2393,1204,405,1139,Human
2394,853,905,1799,Human
2395,1017,110,874,Human
2396,1205,900,401,Human
2397,115,173,387,Human
2398,734,36,193,Human
2399,1206,906,390,Human
2400,1092,197,890,Human
2401,1207,46,1622,Human
2402,614,267,358,Human
2403,1194,278,1718,Human
2404,243,135,421,Human
2405,1208,241,464,Human
2406,190,2,1483,Human
2407,1209,907,335,Human
2408,1210,908,171,Human
2409,1211,746,1013,Human
2410,525,197,1024,Human
2411,715,412,1148,Human
2412,190,909,957,Human
2413,628,863,371,Human
2414,666,173,343,Human
2415,423,910,173,Human
2416,669,563,1336,Human
2417,1212,267,941,Human
2418,1213,377,1650,Human
2419,685,11,744,Human
2420,1214,911,180,Human
2421,316,48,613,Human
2422,318,912,1285,Human
2423,1215,900,828,Human
2424,679,913,1728,Human
2425,1216,914,312,Human
2426,633,915,1240,Human
2427,1217,567,1298,Human
2428,495,221,1178,Human
2429,410,898,1595,Human
2430,1218,167,1234,Human
2431,948,197,376,Human
2432,1219,131,215,Human
2433,47,916,1625,Human
2434,1220,223,38,Human
2435,1221,197,585,Human
2436,325,21,846,Human
2437,1174,917,1528,Human
2438,135,373,1244,Human
2439,1215,88,1783,Human
2440,926,220,343,Human
2441,36,406,614,Human
2442,115,349,1244,Human
2443,1222,634,1056,Human
2444,1223,157,223,Human
2445,1126,493,1705,Human
2446,652,128,1531,Human
2447,40,918,1699,Human
2448,167,110,439,Human
2449,115,919,976,Human
2450,802,791,602,Human
2451,1224,920,1473,Human
2452,1202,318,1641,Human
2453,186,527,520,Human
2454,139,203,640,Human
2455,1133,477,233,Human
2456,183,921,459,Human
2457,1225,922,922,Human
2458,1127,493,1252,Human
2459,756,349,574,Human
2460,491,82,354,Human
2461,664,131,118,Human
2462,664,131,345,Human
2463,1226,716,1508,Human
2464,343,923,1715,Human
2465,1218,924,553,Human
2466,1218,924,58,Human
2467,651,649,486,Human
2468,195,463,1750,Human
2469,230,925,421,Human
2470,1227,806,542,Human
2471,1228,121,442,Human
2472,1229,926,326,Human
2473,67,267,112,Human
2474,494,736,1506,Human
2475,141,921,1613,Human
2476,1092,29,928,Human
2477,1209,121,830,Human
2478,1230,267,816,Human
2479,429,529,579,Human
2480,1126,927,976,Human
2481,1213,928,307,Human
2482,1231,185,1148,Human
2483,495,29,363,Human
2484,1232,29,278,Human
2485,144,121,1478,Human
2486,727,14,514,Human
2487,695,217,1665,Human
2488,1169,477,243,Human
2489,1233,463,375,Human
2490,77,905,100,Human
2491,1204,778,880,Human
2492,1234,630,890,Human
2493,75,350,283,Human
2494,498,929,189,Human
2495,1235,930,789,Human
2496,670,556,510,Human
2497,135,931,1631,Human
2498,258,185,1696,Human
2499,523,204,199,Human
2500,1236,197,1553,Human
2501,78,742,656,Human
2502,1237,932,562,Human
2503,1238,370,978,Human
2504,36,110,1339,Human
2505,393,318,580,Human
2506,298,516,1266,Human
2507,67,487,177,Human
2508,523,716,944,Human
2509,1225,267,819,Human
2510,131,933,1259,Human
2511,8,831,1330,Human
2512,1239,128,908,Human
2513,495,366,1220,Human
2514,1234,480,781,Human
2515,644,477,1132,Human
2516,1240,934,1792,Human
2517,1241,935,1020,Human
2518,1242,775,107,Human
2519,760,936,242,Human
2520,447,278,1645,Human
2521,756,366,1253,Human
2522,1243,806,493,Human
2523,67,479,1566,Human
2524,670,505,1687,Human
2525,1244,365,1245,Human
2526,984,621,645,Human
2527,1245,505,657,Human
2528,1044,296,1314,Human
2529,1246,937,1595,Human
2530,1084,849,438,Human
2531,1247,46,1076,Human
2532,650,236,449,Human
2533,265,366,275,Human
2534,8,938,1475,Human
2535,640,764,1329,Human
2536,736,939,737,Human
2537,1248,940,1513,Human
2538,1249,516,887,Human
2539,186,552,736,Human
2540,265,366,1419,Human
2541,809,217,1087,Human
2542,1250,29,123,Human
2543,144,913,723,Human
2544,1141,941,82,Human
2545,1251,621,164,Human
2546,230,942,423,Human
2547,1243,806,622,Human
2548,650,485,719,Human
2549,190,463,96,Human
2550,1252,943,40,Human
2551,1119,706,1142,Human
2552,1036,543,441,Human
2553,8,942,698,Human
2554,1112,944,1598,Human
2555,531,204,1067,Human
2556,1131,29,190,Human
2557,1053,498,1588,Human
2558,1099,945,210,Human
2559,1218,55,1479,Human
2560,82,946,117,Human
2561,1253,14,716,Human
2562,1253,14,1414,Human
2563,1185,463,1173,Human
2564,270,947,1107,Human
2565,641,267,229,Human
2566,1254,948,993,Human
2567,1255,300,269,Human
2568,524,305,1471,Human
2569,8,203,740,Human
2570,82,949,1017,Human
2571,1025,716,1529,Human
2572,1033,217,70,Human
2573,9,950,964,Human
2574,1043,511,61,Human
2575,1256,261,1688,Human
2576,807,849,150,Human
2577,693,422,588,Human
2578,1101,838,1485,Human
2579,1101,911,1554,Human
2580,144,236,285,Human
2581,1257,173,2,Human
2582,1258,839,113,Human
2583,713,951,31,Human
2584,162,417,391,Human
2585,144,736,625,Human
2586,1184,527,719,Human
2587,633,904,1373,Human
2588,212,742,1410,Human
2589,85,952,1130,Human
2590,40,898,1673,Human
2591,3,842,1197,Human
2592,1218,953,1424,Human
2593,343,13,1439,Human
2594,402,806,1220,Human
2595,1036,954,500,Human
2596,1259,955,1160,Human
2597,1260,905,1027,Human
2598,248,956,13,Human
2599,913,794,1492,Human
2600,1218,957,1289,Human
2601,701,167,534,Human
2602,320,185,1561,Human
2603,552,463,1415,Human
2604,1261,406,860,Human
2605,1262,173,543,Human
2606,832,546,540,Human
2607,143,214,535,Human
2608,1205,267,119,Human
2609,53,390,177,Human
2610,1263,365,777,Human
2611,611,958,890,Human
2612,1056,479,1370,Human
2613,713,959,170,Human
2614,1085,931,335,Human
2615,1192,866,1230,Human
2616,1264,857,1609,Human
2617,98,960,238,Human
2618,1205,58,997,Human
2619,1114,463,1662,Human
2620,625,205,1333,Human
2621,99,135,1309,Human
2622,130,203,166,Human
2623,186,76,1546,Human
2624,1045,961,118,Human
2625,532,323,415,Human
2626,1085,89,31,Human
2627,1265,962,555,Human
2628,1085,784,352,Human
2629,833,963,91,Human
2630,1266,964,485,Human
2631,16,300,1504,Human
2632,1109,906,1733,Human
2633,316,965,1167,Human
2634,741,963,166,Human
2635,190,966,909,Human
2636,1205,167,1719,Human
2637,27,967,1576,Human
2638,760,117,87,Human
2639,447,234,1236,Human
2640,1267,227,582,Human
2641,230,479,1102,Human
2642,1268,300,1006,Human
2643,1269,968,956,Human
2644,727,466,714,Human
2645,1270,857,1133,Human
2646,679,89,187,Human
2647,1090,300,165,Human
2648,684,89,163,Human
2649,336,128,1457,Human
2650,30,184,14,Human
2651,1234,490,541,Human
2652,8,968,1325,Human
2653,1253,29,114,Human
2654,144,546,234,Human
2655,531,76,76,Human
2656,109,783,1765,Human
2657,16,969,1051,Human
2658,364,128,1023,Human
2659,1271,8,1033,Human
2660,1156,116,1152,Human
2661,1239,185,1084,Human
2662,517,970,769,Human
2663,1239,971,1059,Human
2664,1272,928,1652,Human
2665,498,507,657,Human
2666,1204,185,1489,Human
2667,5,246,952,Human
2668,1224,217,646,Human
2669,1273,972,1306,Human
2670,380,973,1117,Human
2671,85,594,1170,Human
2672,334,885,650,Human
2673,629,366,430,Human
2674,816,160,740,Human
2675,36,736,777,Human
2676,1274,249,296,Human
2677,1275,621,1037,Human
2678,270,974,1051,Human
2679,1276,967,477,Human
2680,1277,184,272,Human
2681,293,305,326,Human
2682,1156,169,621,Human
2683,524,975,1461,Human
2684,713,29,1644,Human
2685,116,976,196,Human
2686,1116,112,1642,Human
2687,1278,977,442,Human
2688,1279,436,468,Human
2689,1239,488,960,Human
2690,749,46,1581,Human
2691,1280,878,132,Human
2692,834,318,130,Human
2693,1281,595,93,Human
2694,713,978,312,Human
2695,1282,318,534,Human
2696,650,979,654,Human
2697,691,870,481,Human
2698,1205,182,102,Human
2699,18,621,1602,Human
2700,1283,46,1652,Human
2701,833,252,181,Human
2702,660,980,1081,Human
2703,1284,139,692,Human
2704,833,580,19,Human
2705,9,248,515,Human
2706,633,493,1402,Human
2707,1242,29,1205,Human
2708,1285,215,1617,Human
2709,1227,981,565,Human
2710,90,982,40,Human
2711,833,983,542,Human
2712,884,980,662,Human
2713,420,984,332,Human
2714,711,985,314,Human
2715,7,141,666,Human
2716,1188,621,61,Human
2717,1286,287,543,Human
2718,18,154,1705,Human
2719,502,568,1541,Human
2720,117,252,1604,Human
2721,1287,205,1055,Human
2722,654,521,1175,Human
2723,1277,389,54,Human
2724,402,252,1422,Human
2725,1242,806,1454,Human
2726,1288,986,809,Human
2727,650,390,232,Human
2728,1101,182,450,Human
2729,1289,987,1642,Human
2730,817,988,12,Human
2731,1234,742,42,Human
2732,303,595,323,Human
2733,1290,82,1731,Human
2734,1291,989,70,Human
2735,130,352,759,Human
2736,1292,551,213,Human
2737,741,439,197,Human
2738,640,351,1400,Human
2739,78,419,940,Human
2740,7,915,1330,Human
2741,402,873,207,Human
2742,68,990,1737,Human
2743,1293,77,1471,Human
2744,344,252,1254,Human
2745,649,204,233,Human
2746,1165,991,432,Human
2747,115,349,857,Human
2748,1209,742,435,Human
2749,633,246,1572,Human
2750,1181,766,1012,Human
2751,677,742,906,Human
2752,34,254,1312,Human
2753,75,46,11,Human
2754,1294,77,289,Human
2755,1036,82,643,Human
2756,1167,29,1445,Human
2757,202,992,983,Human
2758,614,993,169,Human
2759,548,318,496,Human
2760,144,994,1752,Human
2761,495,128,946,Human
2762,135,742,718,Human
2763,495,349,377,Human
2764,1126,995,707,Human
2765,713,996,96,Human
2766,645,349,1083,Human
2767,666,349,1648,Human
2768,548,742,1447,Human
2769,711,170,869,Human
2770,459,349,1747,Human
2771,115,493,1763,Human
2772,1295,996,1052,Human
2773,548,742,621,Human
2774,787,318,358,Human
2775,199,29,539,Human
2776,922,690,463,Human
2777,115,128,1380,Human
2778,666,349,999,Human
2779,1296,370,1436,Human
2780,279,931,125,Human
2781,1297,97,401,Human
2782,994,997,915,Human
2783,1298,998,1515,Human
2784,833,999,463,Human
2785,243,1000,792,Human
2786,726,972,889,Human
2787,67,29,184,Human
2788,1299,796,551,Human
2789,115,1001,316,Human
2790,115,128,1491,Human
2791,1277,997,571,Human
2792,144,172,611,Human
2793,115,1001,960,Human
2794,1300,935,1254,Human
2795,1056,278,1357,Human
2796,625,89,350,Human
2797,715,373,641,Human
2798,1301,21,1601,Human
2799,1243,209,751,Human
2800,195,28,1392,Human
2801,1222,621,988,Human
2802,502,1002,319,Human
2803,270,44,1761,Human
2804,1302,1003,561,Human
2805,1017,946,1097,Human
2806,183,173,852,Human
2807,51,483,620,Human
2808,298,846,100,Human
2809,143,300,678,Human
2810,1303,300,1736,Human
2811,611,318,1269,Human
2812,1304,594,1410,Human
2813,190,36,1765,Human
2814,1305,965,25,Human
2815,322,436,1087,Human
2816,633,267,1512,Human
2817,298,479,1615,Human
2818,713,236,1258,Human
2819,420,1004,816,Human
2820,1306,773,1743,Human
2821,298,45,1002,Human
2822,3,842,1235,Human
2823,949,1005,632,Human
2824,1188,21,1287,Human
2825,1174,866,1416,Human
2826,1307,1006,1759,Human
2827,517,1002,74,Human
2828,1308,261,12,Human
2829,1174,866,1002,Human
2830,1309,345,366,Human
2831,624,775,373,Human
2832,298,823,1134,Human
2833,1310,1007,870,Human
2834,344,479,1112,Human
2835,1141,900,5,Human
2836,51,982,37,Human
2837,754,775,514,Human
2838,731,76,476,Human
2839,85,621,644,Human
2840,1234,141,55,Human
2841,327,716,755,Human
2842,1119,1008,1542,Human
2843,431,76,735,Human
2844,16,1009,525,Human
2845,423,840,1043,Human
2846,1311,282,1241,Human
2847,141,89,1280,Human
2848,734,1010,403,Human
2849,294,76,851,Human
2850,25,300,1068,Human
2851,230,488,731,Human
2852,1241,479,861,Human
2853,442,943,804,Human
2854,1312,217,1442,Human
2855,611,300,813,Human
2856,141,300,959,Human
2857,611,777,979,Human
2858,51,982,515,Human
2859,117,866,5,Human
2860,1032,760,1662,Human
2861,611,300,89,Human
2862,1057,1011,17,Human
2863,44,70,1446,Human
2864,187,866,1764,Human
2865,67,160,726,Human
2866,1313,448,143,Human
2867,119,234,377,Human
2868,1113,1012,209,Human
2869,1113,1012,411,Human
2870,1314,442,398,Human
2871,246,1013,869,Human
2872,1032,856,1674,Human
2873,1266,308,491,Human
2874,157,351,564,Human
2875,1315,479,502,Human
2876,1316,221,1540,Human
2877,322,1014,1632,Human
2878,667,234,820,Human
2879,1222,351,341,Human
2880,264,116,552,Human
2881,624,466,1527,Human
2882,702,436,1724,Human
2883,614,958,525,Human
2884,1315,220,290,Human
2885,641,1015,950,Human
2886,1317,89,1335,Human
2887,644,234,769,Human
2888,1318,89,1546,Human
2889,310,944,961,Human
2890,143,563,483,Human
2891,564,97,1575,Human
2892,628,574,970,Human
2893,1319,1010,758,Human
2894,676,476,1317,Human
2895,1188,814,821,Human
2896,1156,922,816,Human
2897,1320,1016,88,Human
2898,1188,229,1655,Human
2899,1321,227,755,Human
2900,1227,267,412,Human
2901,1139,562,1493,Human
2902,641,221,737,Human
2903,1239,1008,1519,Human
2904,153,594,1645,Human
2905,1322,34,1268,Human
2906,679,875,699,Human
2907,749,57,326,Human
2908,684,244,512,Human
2909,270,227,1376,Human
2910,1323,955,530,Human
2911,89,76,774,Human
2912,272,1017,461,Human
2913,1260,112,1104,Human
2914,1149,1018,324,Human
2915,316,1019,71,Human
2916,117,1020,1146,Human
2917,691,1021,329,Human
2918,611,426,298,Human
2919,324,318,841,Human
2920,1324,182,313,Human
2921,18,1022,1213,Human
2922,3,377,1715,Human
2923,1010,462,1343,Human
2924,459,261,1046,Human
2925,506,513,687,Human
2926,951,310,300,Human
2927,1325,1023,828,Human
2928,564,304,6,Human
2929,1250,1024,616,Human
2930,316,244,1616,Human
2931,699,794,850,Human
2932,1174,173,161,Human
2933,327,1013,1790,Human
2934,1326,1025,789,Human
2935,628,49,56,Human
2936,195,209,415,Human
2937,45,1026,974,Human
2938,1327,116,1430,Human
2939,1205,1027,1697,Human
2940,702,741,7,Human
2941,1328,1028,1507,Human
2942,55,574,1067,Human
2943,1329,479,1365,Human
2944,1199,8,572,Human
2945,214,182,1551,Human
2946,1174,479,688,Human
2947,1330,244,825,Human
2948,1331,36,1725,Human
2949,278,476,453,Human
2950,53,1029,1713,Human
2951,1332,775,190,Human
2952,112,209,1060,Human
2953,1100,76,324,Human
2954,1333,510,133,Human
2955,79,162,620,Human
2956,531,877,504,Human
2957,322,1030,90,Human
2958,679,227,345,Human
2959,1334,234,464,Human
2960,1335,1031,181,Human
2961,1036,498,1045,Human
2962,491,466,989,Human
2963,67,184,968,Human
2964,1300,1032,652,Human
2965,187,935,76,Human
2966,55,308,59,Human
2967,318,1033,1206,Human
2968,640,143,1371,Human
2969,34,1034,1449,Human
2970,1218,54,1186,Human
2971,1082,217,1283,Human
2972,1281,802,1039,Human
2973,531,505,1585,Human
2974,649,221,459,Human
2975,410,563,792,Human
2976,628,308,1528,Human
2977,605,1035,1359,Human
2978,1331,1008,1749,Human
2979,810,505,137,Human
2980,1221,840,904,Human
2981,1266,513,619,Human
2982,90,197,1709,Human
2983,1156,217,373,Human
2984,336,1036,1685,Human
2985,1336,909,676,Human
2986,153,1004,1647,Human
2987,711,698,1516,Human
2988,1028,896,694,Human
2989,1337,878,578,Human
2990,691,476,114,Human
2991,670,547,393,Human
2992,1064,100,438,Human
2993,1141,214,853,Human
2994,1169,1037,1127,Human
2995,399,448,452,Human
2996,1338,86,1747,Human
2997,372,1038,664,Human
2998,77,8,311,Human
2999,1191,77,1060,Human
3000,13,981,1508,Human
3001,459,351,917,Human
3002,325,473,188,Human
3003,1339,1016,1667,Human
3004,1340,573,804,Human
3005,1341,194,750,Human
3006,393,1039,1716,Human
3007,1022,974,1024,Human
3008,1064,476,872,Human
3009,1241,912,1519,Human
3010,55,974,712,Human
3011,325,351,1366,Human
3012,1227,1040,655,Human
3013,1227,205,1375,Human
3014,674,466,1377,Human
3015,1192,296,895,Human
3016,1342,883,1198,Human
3017,1343,838,1285,Human
3018,109,563,187,Human
3019,374,204,606,Human
3020,1344,439,803,Human
3021,649,742,99,Human
3022,1064,476,1525,Human
3023,628,974,1745,Human
3024,618,227,33,Human
3025,158,982,1750,Human
3026,1345,1041,375,Human
3027,686,1042,39,Human
3028,374,127,1249,Human
3029,713,87,1175,Human
3030,157,217,873,Human
3031,67,336,894,Human
3032,643,966,1695,Human
3033,1346,1043,1529,Human
3034,187,263,326,Human
3035,364,508,1341,Human
3036,1301,382,995,Human
3037,117,1044,1122,Human
3038,757,246,374,Human
3039,457,8,78,Human
3040,662,1045,43,Human
3041,318,1046,401,Human
3042,1090,896,1601,Human
3043,269,352,1562,Human
3044,1347,896,206,Human
3045,318,783,1406,Human
3046,60,162,162,Human
3047,1222,958,272,Human
3048,269,734,747,Human
3049,1348,173,1688,Human
3050,366,375,521,Human
3051,1349,924,473,Human
3052,47,1047,1505,Human
3053,1350,129,1043,Human
3054,432,1048,607,Human
3055,731,162,24,Human
3056,936,450,859,Human
3057,85,957,1519,Human
3058,157,88,30,Human
3059,61,832,1237,Human
3060,950,896,1055,Human
3061,1156,966,1419,Human
3062,1351,392,351,Human
3063,191,1049,1131,Human
3064,1352,945,1446,Human
3065,336,88,838,Human
3066,1127,217,1710,Human
3067,309,350,1100,Human
3068,1353,1050,1690,Human
3069,82,217,1525,Human
3070,85,900,1724,Human
3071,1017,563,702,Human
3072,85,80,1489,Human
3073,1354,649,866,Human
3074,1321,368,1599,Human
3075,256,125,300,Human
3076,1135,85,916,Human
3077,302,1051,1671,Human
3078,686,135,620,Human
3079,1222,511,1520,Human
3080,432,873,671,Human
3081,697,622,1446,Human
3082,1154,821,970,Human
3083,1043,88,267,Human
3084,1355,482,593,Human
3085,1356,1021,1570,Human
3086,140,1052,85,Human
3087,984,838,1584,Human
3088,16,838,1212,Human
3089,1138,205,1145,Human
3090,804,336,176,Human
3091,268,831,1483,Human
3092,1302,119,100,Human
3093,1357,1046,50,Human
3094,679,838,1660,Human
3095,654,900,473,Human
3096,318,278,1271,Human
3097,1358,1053,459,Human
3098,1046,501,16,Human
3099,552,775,1442,Human
3100,6,323,851,Human
3101,1017,1046,1592,Human
3102,38,852,840,Human
3103,788,19,36,Human
3104,531,85,697,Human
3105,1153,1054,828,Human
3106,1359,205,631,Human
3107,1351,874,750,Human
3108,685,838,414,Human
3109,661,779,943,Human
3110,897,337,1321,Human
3111,325,1055,1053,Human
3112,402,917,7,Human
3113,1295,221,1556,Human
3114,264,894,745,Human
3115,1360,902,1645,Human
3116,1361,784,1419,Human
3117,1151,85,921,Human
3118,1362,426,73,Human
3119,325,1056,973,Human
3120,1187,1057,190,Human
3121,465,507,1191,Human
3122,1101,184,437,Human
3123,1363,838,644,Human
3124,1301,117,869,Human
3125,1159,852,1520,Human
3126,294,88,862,Human
3127,951,1058,1445,Human
3128,123,241,794,Human
3129,432,1059,1694,Human
3130,1364,1060,416,Human
3131,1365,902,770,Human
3132,1366,574,83,Human
3133,810,883,104,Human
3134,568,109,1534,Human
3135,212,940,17,Human
3136,383,323,1183,Human
3137,1351,883,123,Human
3138,1361,912,349,Human
3139,1367,498,1262,Human
3140,85,231,883,Human
3141,1368,426,1435,Human
3142,1369,31,1374,Human
3143,421,366,261,Human
3144,256,838,1369,Human
3145,410,48,1301,Human
3146,611,217,571,Human
3147,269,94,889,Human
3148,270,94,845,Human
3149,1043,838,681,Human
3150,1154,231,642,Human
3151,1160,85,1099,Human
3152,1156,234,907,Human
3153,212,289,202,Human
3154,521,15,1603,Human
3155,1131,117,83,Human
3156,1370,487,255,Human
3157,1371,251,319,Human
3158,251,1061,1396,Human
3159,1372,229,776,Human
3160,1011,162,1303,Human
3161,1373,173,765,Human
3162,165,622,151,Human
3163,325,48,844,Human
3164,85,60,1309,Human
3165,58,1062,665,Human
3166,106,184,120,Human
3167,309,1063,920,Human
3168,428,802,108,Human
3169,677,1064,509,Human
3170,350,174,1022,Human
3171,130,90,204,Human
3172,335,838,127,Human
3173,1374,342,4,Human
3174,364,94,879,Human
3175,1344,90,683,Human
3176,336,174,264,Human
3177,551,649,19,Human
3178,1375,94,45,Human
3179,190,1065,221,Human
3180,1376,380,1781,Human
3181,415,622,477,Human
3182,327,347,1510,Human
3183,432,277,560,Human
3184,1373,1066,1122,Human
3185,203,367,814,Human
3186,469,265,479,Human
3187,1215,143,1563,Human
3188,184,758,220,Human
3189,158,1066,1423,Human
3190,309,261,1560,Human
3191,1317,268,822,Human
3192,1362,223,1133,Human
3193,381,1067,1584,Human
3194,144,759,595,Human
3195,1201,1068,968,Human
3196,103,223,932,Human
3197,1377,54,488,Human
3198,302,292,303,Human
3199,83,896,219,Human
3200,302,1069,714,Human
3201,1353,223,1314,Human
3202,479,803,822,Human
3203,184,709,1223,Human
3204,160,234,1454,Human
3205,388,90,1231,Human
3206,310,1027,181,Human
3207,1364,338,841,Human
3208,318,311,314,Human
3209,1378,426,515,Human
3210,691,234,81,Human
3211,53,1021,794,Human
3212,1214,365,1316,Human
3213,272,773,154,Human
3214,1169,567,1354,Human
3215,38,1070,1044,Human
3216,667,213,831,Human
3217,342,29,1524,Human
3218,325,1031,403,Human
3219,728,426,1183,Human
3220,9,0,1442,Human
3221,1152,245,1536,Human
3222,757,1071,1128,Human
3223,153,308,169,Human
3224,1379,407,519,Human
3225,755,183,26,Human
3226,605,366,592,Human
3227,402,221,710,Human
3228,187,117,1092,Human
3229,293,442,670,Human
3230,457,1072,418,Human
3231,1207,1073,420,Human
3232,670,1074,609,Human
3233,679,1075,360,Human
3234,727,145,1547,Human
3235,611,296,1749,Human
3236,1157,245,560,Human
3237,1037,229,461,Human
3238,647,285,1575,Human
3239,143,1068,272,Human
3240,1380,1051,1487,Human
3241,302,426,586,Human
3242,1042,161,821,Human
3243,1341,1076,963,Human
3244,1381,377,1542,Human
3245,471,1077,215,Human
3246,1382,41,887,Human
3247,277,1078,1797,Human
3248,1214,296,662,Human
3249,252,1012,523,Human
3250,1383,1079,442,Human
3251,325,261,978,Human
3252,550,261,1270,Human
3253,550,261,885,Human
3254,457,174,884,Human
3255,325,261,1696,Human
3256,325,263,195,Human
3257,381,426,1395,Human
3258,145,1080,1540,Human
3259,1220,779,238,Human
3260,302,1081,3,Human
3261,272,392,450,Human
3262,550,54,1682,Human
3263,1384,243,1048,Human
3264,1241,128,1606,Human
3265,1373,426,1771,Human
3266,1080,155,1414,Human
3267,302,296,118,Human
3268,374,223,1018,Human
3269,359,1082,1109,Human
3270,117,318,815,Human
3271,136,716,123,Human
3272,325,414,824,Human
3273,649,4,176,Human
3274,325,296,62,Human
3275,359,498,1776,Human
3276,1141,314,162,Human
3277,325,309,1569,Human
3278,325,309,1723,Human
3279,74,161,366,Human
3280,1385,217,1681,Human
3281,1386,655,69,Human
3282,305,380,315,Human
3283,355,295,82,Human
3284,1387,305,146,Human
3285,1388,1083,1123,Human
3286,754,345,361,Human
3287,337,365,792,Human
3288,1389,1084,1597,Human
3289,1215,311,1398,Human
3290,654,5,21,Human
3291,379,261,894,Human
3292,203,223,191,Human
3293,755,1085,444,Human
3294,461,414,273,Human
3295,325,311,253,Human
3296,461,104,379,Human
3297,1346,311,282,Human
3298,488,135,1048,Human
3299,1390,309,1696,Human
3300,461,261,930,Human
3301,680,311,760,Human
3302,509,261,1363,Human
3303,203,311,1488,Human
3304,333,311,209,Human
3305,1391,503,1381,Human
3306,325,311,529,Human
3307,1392,161,1663,Human
3308,461,261,50,Human
3309,332,7,285,Human
3310,372,263,1733,Human
3311,99,377,243,Human
3312,325,311,1647,Human
3313,1393,7,720,Human
3314,1394,1086,1526,Human
3315,1395,257,1037,Human
3316,325,7,892,Human
3317,422,57,385,Human
3318,605,261,372,Human
3319,388,311,242,Human
3320,373,296,1007,Human
3321,457,311,1703,Human
3322,680,41,1,Human
3323,373,309,297,Human
3324,1059,7,705,Human
3325,1392,261,69,Human
3326,550,311,376,Human
3327,1396,41,1342,Human
3328,136,45,822,Human
3329,145,3,786,Human
3330,408,997,1793,Human
3331,680,7,1198,Human
3332,56,261,1756,Human
3333,96,297,1234,Human
3334,374,243,835,Human
3335,304,296,1735,Human
3336,1386,261,1694,Human
3337,1341,309,521,Human
3338,1337,344,59,Human
3339,511,336,407,Human
3340,487,480,1415,Human
3341,454,234,1383,Human
3342,319,1087,991,Human
3343,1397,426,1139,Human
3344,480,450,1212,Human
3345,292,311,209,Human
3346,557,135,232,Human
3347,340,1086,995,Human
3348,154,371,9,Human
3349,511,1088,609,Human
3350,286,311,1291,Human
3351,523,217,1780,Human
3352,383,665,11,Human
3353,1398,820,348,Human
3354,319,1068,97,Human
3355,236,145,757,Human
3356,868,912,1003,Human
3357,1399,1089,777,Human
3358,1400,94,998,Human
3359,735,380,1402,Human
3360,319,309,1238,Human
3361,342,336,301,Human
3362,1059,3,1223,Human
3363,1401,930,1759,Human
3364,630,309,755,Human
3365,332,309,601,Human
3366,509,314,848,Human
3367,509,314,704,Human
3368,387,309,173,Human
3369,509,259,244,Human
3370,1402,309,1792,Human
3371,1403,414,1461,Human
3372,630,309,233,Human
3373,1404,336,786,Human
3374,439,1090,906,Human
3375,332,309,464,Human
3376,372,41,814,Human
3377,1405,1091,987,Human
3378,332,309,801,Human
3379,1406,41,1705,Human
3380,1407,309,1799,Human
3381,461,211,1684,Human
3382,702,296,405,Human
3383,418,742,159,Human
3384,1408,426,63,Human
3385,611,87,1062,Human
3386,48,1092,1020,Human
3387,243,243,166,Human
3388,328,420,252,Human
3389,757,1093,1449,Human
3390,387,742,109,Human
3391,1153,461,167,Human
3392,361,1094,720,Human
3393,1409,1015,1430,Human
3394,1363,217,1100,Human
3395,1410,1016,842,Human
3396,383,352,1043,Human
3397,158,217,673,Human
3398,207,260,1559,Human
